Assignee,cord_uid,sha,title,url,Computational,Experimental - in vitro,Experimental - in vivo,Systematic review and/or meta-analysis,Clinical-interventional,Clinical-interventional,Clinical-observational,Clinical-observational,Systematic review and/or meta-analysis,Review,Other,,
,isxko583,3a60b81259b8317931176a0a9bb1a05de7af7bdd,Impulsive vaccination and dispersal on dynamics of an SIR epidemic model with restricting infected individuals boarding transports,https://doi.org/10.1016/j.physa.2015.10.055,,,,,,,,,,,,,0
,p8zjg0um,b13375c8ee813bca1e08363660446f3807bfcc78,Public health centres in contemporary Japan,https://doi.org/10.1016/j.puhe.2008.12.003,,,,,,,,,,,,,0
,ao10gvbl,64890a25d2b022fb13fe2a3c46f084f0e2e233cc,Acute fibrinous and organising pneumonia,http://europepmc.org/articles/pmc3316785?pdf=render,,,,,,,,,,,,,0
,59d5x0y2,6ae1d4e35a72d19f65bad632ec928b918860e95a,Development and Characterization of Neutralizing Monoclonal Antibodies Against the S1 Subunit Protein of QX-like Avian Infectious Bronchitis Virus Strain Sczy3,http://europepmc.org/articles/pmc4350142?pdf=render,,,,,,,,,,,,,0
,r67p0mtk,fbc2586454df58414b6940edfc78688e5dac5775,Evaluation of 10 serological assays for diagnosing Mycoplasma pneumoniae infection,https://doi.org/10.1016/j.diagmicrobio.2013.02.027,,,,,,,,,,,,,0
,6nn1bdgc,6f9e4d5e91ebb6218637ca9a026f58b65e692b85,The Renin Angiotensin System and the Metabolic Syndrome,http://europepmc.org/articles/pmc2886177?pdf=render,,,,,,,,,,,,,0
,6dcfr9fg,9afba7ddd070d5ca93ea90689fe88f2c13e5e3ea,Chapter 20 Acute Respiratory/Enteric Disease in Calves and Sheep,https://doi.org/10.1016/b978-0-444-87312-5.50033-3,,,,,,,,,,,,,0
,utg8k7qs,311aaa859b69a54fba2d8a532fcf632599002edb,"Gut Virome Analysis of Cameroonians Reveals High Diversity of Enteric Viruses, Including Potential Interspecies Transmitted Viruses",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6344602/,,,,,,,,,,,,,0
,t02jngq0,90d54e33891390c4539182390d2976123d5ddc2a,A database of geopositioned Middle East Respiratory Syndrome Coronavirus occurrences,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6911100/,,,,,,,,,,,,,0
,dmcyo41r,8a5d884f6194a5eaf0463a6105dba73bc01e75c3,Current Research on Influenza and other Respiratory Viruses: II International Symposium,https://doi.org/10.1016/s0166-3542(00)00092-9,,,,,,,,,,,,,0
,tkfwgoni,d2c7f746bd912cb89edf286a0f8fef2a823511ee,"Treating the host response to emerging virus diseases: lessons learned from sepsis, pneumonia, influenza and Ebola",http://europepmc.org/articles/pmc5124618?pdf=render,,,,,,,,,,,,,0
,elffac88,86adefc2b5acac8a4ca321db6db5ec03408f07bd,Ecological Change: Life Lessons,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1314962/,,,,,,,,,,,,,0
,24efrzlm,94ccf97f5df377bf432fa3a831e38f11985965bd,Interactions of Respiratory Viruses and the Nasal Microbiota during the First Year of Life in Healthy Infants,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5120172/,,,,,,,,,,,,,0
,0j3efvfe,a2c1a9a13829fc83999db461322319bda6c81530,Filovirus Tropism: Cellular Molecules for Viral Entry,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3277274/,,,,,,,,,,,,,0
,ju6vuywm,38ecfaefe98e438f7206f46125d06cab0531534e,Chapter 5 Common Myths and Legends of Rabies,https://doi.org/10.1016/b978-0-323-63979-8.00005-2,,,,,,,,,,,,,0
,1mqe5e06,f943f49a53f97ff2ba22a3cdc4689ba15688dcfe,Acute rejection,http://europepmc.org/articles/pmc5757020?pdf=render,,,,,,,,,,,,,0
,qvcgebjg,44d0047d1ba9c5315821d85a1a7037ed11021033,Multiple recombination sites at the 5′-end of murine coronavirus RNA,https://doi.org/10.1016/0042-6822(87)90413-2,,,,,,,,,,,,,0
,dp8fmr8z,ec3972e32f282868343e4ac9f339dd6926c0af33,"Other Viral Pneumonias Coronavirus, Respiratory Syncytial Virus, Adenovirus, Hantavirus",https://doi.org/10.1016/j.ccc.2013.07.003,,,,,,,,,,,,,0
,s471nmfj,88c599b1de8a17cd519f9f72aaaea28392f697f0,The Capsid Protein VP1 of Coxsackievirus B Induces Cell Cycle Arrest by Up-Regulating Heat Shock Protein 70,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6653663/,,,,,,,,,,,,,0
,fb832hlp,17e72ee178b183ee417e8827681663db38f08d4c,Chapter 3 SARS coronavirus infections of the lower respiratory tract and their prevention,https://doi.org/10.1016/b978-0-12-804543-5.00003-8,,,,,,,,,,,,,0
,85eftmv3,829e4c0e44f51f0eb3c73428a1feb54c21f94cb6,CHAPTER 4 Respiratory Diseases,https://doi.org/10.1016/b978-141602212-1.50007-x,,,,,,,,,,,,,0
,0lbxvudt,59e3592ad1516fe1b4f4a1ea5a8cae320af5cf7d,"VIGOR, an annotation program for small viral genomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2942859/,,,,,,,,,,,,,0
,5q40uttg,4469ae886fd63da979f67c278fc0c4dbae48f1df,A FTA-based method for risk decision-making in emergency response,https://doi.org/10.1016/j.cor.2012.08.015,,,,,,,,,,,,,0
,t2iynltq,a29854dea098c27aed6012be2e0c3efa740765cd,Use of airway clearance therapy in children hospitalised with acute lower respiratory tract infections in a South African paediatric hospital,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7059502/,,,,,,,,,,,,,0
,mlhd9zbs,aa1f783a1af8b14cdbee5ea50cc0a78c56d7442e,Protective Efficacy of Cross-Reactive CD8(+) T Cells Recognising Mutant Viral Epitopes Depends on Peptide-MHC-I Structural Interactions and T Cell Activation Threshold,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2920842/,,,,,,,,,,,,,0
,majlef5h,a65ed49e9217467923e8db733109be6e54b0bd09,Quantitative analysis of ciliary beating in primary ciliary dyskinesia: a pilot study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3562218/,,,,,,,,,,,,,0
,agtxl4ux,8e51b76492d9bb9fe3f64f80f5bdb3e29a8c5519,Guillain–Barré syndrome with unilateral peripheral facial and bulbar palsy in a child: A case report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6429638/,,,,,,,,,,,,,0
,qperd89j,e7af8017da3a35a54c6b342d4cd84111a524819d,Impacto de una modificación de la guía de práctica clínica de la Academia Americana de Pediatría en el manejo de la bronquiolitis aguda grave en una unidad de cuidados intensivos pediátricos,https://doi.org/10.1016/j.medin.2019.10.006,,,,,,,,,,,,,0
,p94phf68,8868082a33ad12400eb72ee137df74bf7cf73fff,The novel coronavirus 2019 epidemic and kidneys,https://doi.org/10.1016/j.kint.2020.03.001,,,,,,,,,,,,,0
,5y1hk9bw,5ef330551dd1c93b532c49305501f9a5abd3d799,T Cell Response in Patients with Implanted Biological and Mechanical Prosthetic Heart Valves,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4773556/,,,,,,,,,,,,,0
,gr108zuo,8f11a3876dfbf3ba4a143b9e2ad122b8c2b9c2be,An ensemble strategy that significantly improves de novo assembly of microbial genomes from metagenomic next-generation sequencing data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4402509/,,,,,,,,,,,,,0
,cmn052gj,d7f5e5abde02015d22f7738d6db889db53fe5863,“Nature Hath Fram’d Strange Fellows in Her Time”,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2857308/,,,,,,,,,,,,,0
,m6fesoyb,3c8a9c1c3043f8c036cf2ec47c084ac54bd07c0d,"Traditional Chinese medicine for treatment of liver diseases: progress, challenges and opportunities",https://doi.org/10.1016/s2095-4964(14)60039-x,,,,,,,,,,,,,0
,1zyy536y,9f6e9801833a46fab7cf5bb97683baff0c19b518,One-step real-time RT-PCR for pandemic influenza A virus (H1N1) 2009 matrix gene detection in swine samples,https://doi.org/10.1016/j.jviromet.2009.12.002,,,,,,,,,,,,,0
,k7qwuo6b,cd282ecd515db6ca4e241942e7e916548898bda2,Nucleotide sequence variation of the VP7 gene of two G3-type rotaviruses isolated from dogs,https://doi.org/10.1016/s0168-1702(00)00230-6,,,,,,,,,,,,,0
,xr4g78b5,4099473a98da8c700cf95fe2ca34f9eeb2b9e9aa,"Severe acute respiratory syndrome (SARS) in children: epidemiology, presentation and management",https://doi.org/10.1016/s1526-0542(03)00088-5,,,,,,,,,,,,,0
,stl82ed2,4dd6dc09717f00797c75bbe9712028fb481987a1,Human Health Link to Invasive Species,https://doi.org/10.1016/b978-0-444-52272-6.00528-6,,,,,,,,,,,,,0
,5zmgvlj9,f3b4724163d8a42bc2788547d18f2521e14c44a1,Health Care–Acquired Viral Respiratory Diseases,https://doi.org/10.1016/j.idc.2016.07.004,,,,,,,,,,,,,0
,uurmedh2,e788ce631ca8a7d0a0d0b48dfd06d343de282972,The Ebola Virus Disease Outbreak in West Africa: A Wake-up Call to Revitalize Implementation of the International Health Regulations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4899437/,,,,,,,,,,,,,0
,xicq2drc,2ca680635b3f3dcf21ea32eca2ef05b3ef44d3ec,Rodents Versus Pig Model for Assessing the Performance of Serotype Chimeric Ad5/3 Oncolytic Adenoviruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6406826/,,,,,,,,,,,,,0
,a8qzuu5c,daf6240f1e98e7a0f23fcf4239a43ae8280d3153,Cell Type-Specific Cleavage of Nucleocapsid Protein by Effector Caspases during SARS Coronavirus Infection,https://doi.org/10.1016/j.jmb.2007.11.081,,,,,,,,,,,,,0
,ik4ps0qn,4bd41e4fe399ecfd7456792b11f51979999b4d1e,Hepatitis C Virus Replication and Golgi Function in Brefeldin A-Resistant Hepatoma-Derived Cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3776844/,,,,,,,,,,,,,0
,1cj5nnem,976c5f844cb7e8b3c49d8fe3f33473cad664d39c,Luxury at a Cost? Recombinant Mouse Hepatitis Viruses Expressing the Accessory Hemagglutinin Esterase Protein Display Reduced Fitness In Vitro,http://europepmc.org/articles/pmc1316008?pdf=render,,,,,,,,,,,,,0
,ojhk5opy,d11eb07952f5a0fb076a49935508707abeecf8af,Clinical and Functional Characterization of URAT1 Variants,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3241677/,,,,,,,,,,,,,0
,r697w8vg,0f708595e4628dc58164414bd6acf9f9df6c0ba8,Molecular testing for respiratory pathogens in sickle cell disease adult patients presenting with febrile acute chest syndrome,https://doi.org/10.1016/j.medmal.2019.04.391,,,,,,,,,,,,,0
,napicnni,b97ac8d30646b2d3cc9ab2f7447534e9ecefbeee,Differential transcriptional profiles identify microglial- and macrophage-specific gene markers expressed during virus-induced neuroinflammation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6642742/,,,,,,,,,,,,,0
,0fsokcnl,6f5c8e7b610ecc3b139756ce244a25c699d33946,Fit for the future? The place of global health in the UK's postgraduate medical training: a review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3616298/,,,,,,,,,,,,,0
,j3h80aui,176274e5fb44083ebc8c91d87e013d624533c7f6,Conservation and Variability of Dengue Virus Proteins: Implications for Vaccine Design,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2491585/,,,,,,,,,,,,,0
,2tazu4y6,5d492015c79953419dd1cfc47ebf6b50297e0334,A novel method for synthetic vaccine construction based on protein assembly,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4248271/,,,,,,,,,,,,,0
,z7ye7pju,f3cbd842225279a42440e63e2bdc48d6c571efb6,Paciente con fiebre y exantema,https://doi.org/10.1016/s1138-3593(08)75569-2,,,,,,,,,,,,,0
,wr8bov0h,7ff6ebd7266291f085cb81c3a3e59b456cbf3b35,Extending the benefits of deworming for development,https://doi.org/10.1016/s0140-6736(05)66433-1,,,,,,,,,,,,,0
,au1m5r30,b5920438d50f6bd338c57c0f107733bd7ef37a6f,Antiviral activities of interferons,https://doi.org/10.1016/0163-7258(79)90063-9,,,,,,,,,,,,,0
,ykyxtzhm,b51446743acc3643136dfea62fcca8da0556bb85,Transmissible gastroenteritis virus and porcine epidemic diarrhoea virus infection induces dramatic changes in the tight junctions and microfilaments of polarized IPEC-J2 cells,https://doi.org/10.1016/j.virusres.2014.08.014,,,,,,,,,,,,,0
,1jwsq044,1c441fb45915a3780446e606c9d69b06767d0c7c,3.07 Alkaloid Glycosidase Inhibitors,https://doi.org/10.1016/b978-0-08-091283-7.00098-9,,,,,,,,,,,,,0
,gqbtkf0x,6b0b6f072cebc9e6387289a67768b7acd89d5a1f,Isolation and characterization of a Korean porcine epidemic diarrhea virus strain KNU-141112,https://doi.org/10.1016/j.virusres.2015.07.010,,,,,,,,,,,,,0
,qkdni38b,04421db3d34e7fd7c7486d66d21b34978a1fb362,Type I IFN promotes NK cell expansion during viral infection by protecting NK cells against fratricide,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4749923/,,,,,,,,,,,,,0
,za5a1ard,662e84d87f155fc4ff18c6f1d72fadd4868ae758,5 Immunology,https://doi.org/10.1016/b978-1-4160-3139-0.50009-2,,,,,,,,,,,,,0
,o0y4rn0z,0e261abc97b50372753a8415e5a6b12da8a6be05,Filovirus receptor NPC1 contributes to species-specific patterns of ebolavirus susceptibility in bats,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4709267/,,,,,,,,,,,,,0
,flljfmgu,811e65e28b450bdfb76fa7a8123c6193be6ad0d0,CHAPTER 48 Viral Chip Technology in Genomic Medicine,https://doi.org/10.1016/b978-0-12-369420-1.00048-2,,,,,,,,,,,,,0
,2sg1tlrg,44232419011da5172b4e950153f8fe563563e7e2,Recombinant vesicular stomatitis virus as an HIV-1 vaccine vector,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7079905/,,,,,,,,,,,,,0
,f7zcyd84,fa3437d4a5b77a8bb7f00ce7d3970c6756339441,Molecularly imprinted polymers for the selective extraction of glycyrrhizic acid from liquorice roots,https://doi.org/10.1016/j.foodchem.2010.09.077,,,,,,,,,,,,,0
,5o2a1acj,31035ba89e852edc635738e995d6ed27a2652921,"An epidemiological investigation of porcine circovirus 3 infection in dogs in the Guangxi Province from 2015 to 2017, China",https://doi.org/10.1016/j.virusres.2019.197663,,,,,,,,,,,,,0
,5i406twr,c0713cd16ef0d30221483b314837bcf9e642a884,The Gut Microbiota-Host Partnership as a Potential Driver of Kawasaki Syndrome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6460951/,,,,,,,,,,,,,0
,dtvk4pvp,b9b85a4893f9ed75881adcedbf142098bd7edc93,Thermal stability and inactivation of hepatitis C virus grown in cell culture,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2834657/,,,,,,,,,,,,,0
,9yrctsa7,dee0aa9ba97f07a5635f79ce50cf17abaa2b699a,"Epidemiological characteristics of pulmonary tuberculosis in Shandong, China, 2005–2017: A retrospective study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6571395/,,,,,,,,,,,,,0
,t2kzd7ri,d729eef3818cc854484ab0550aa245e5eaa2b72e,Association of Candidate Genes with Response to Heat and Newcastle Disease Virus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6267452/,,,,,,,,,,,,,0
,7cgqxt2m,b90bc6d84f996cb85c97b94b98f976c7d93367a6,"Schmallenberg Virus Pathogenesis, Tropism and Interaction with the Innate Immune System of the Host",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3542112/,,,,,,,,,,,,,0
,syb1gpvd,02c47f9c17a219ee65eb190107c7992066401ba9,Development of multiplexed bead arrays for the simultaneous detection of nucleic acid from multiple viruses in bat samples,https://doi.org/10.1016/j.jviromet.2015.07.004,,,,,,,,,,,,,0
,bdkpriuk,f012e9f73359ad9dbd89f041c7b5380301e1610b,How many species of Apodemus and Rattus occur in China? A survey based on mitochondrial cyt b and morphological analyses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6102683/,,,,,,,,,,,,,0
,hqfpbg07,e4d9441bf8356c2c336dd6c0fbda1a8dea653063,Mandatory temperature monitoring in schools during SARS,http://europepmc.org/articles/pmc1720033?pdf=render,,,,,,,,,,,,,0
,569a86u3,012d67a440ec30896e8c89c67a736c2638512be1,Inhibition of enterovirus 71 infection by antisense octaguanidinium dendrimer-conjugated morpholino oligomers,https://doi.org/10.1016/j.antiviral.2014.04.004,,,,,,,,,,,,,0
,ge7nmgsa,5bc94c9cd8e4bcae0c56a4343f6f60cdc0effa9c,Complete Genome Sequence of Porcine Epidemic Diarrhea Virus in Vietnam,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132615/,,,,,,,,,,,,,0
,eutmowm4,f851b04872c7cf4d9f358e9ee241ce2c34a8c573,Frequency of detection of respiratory viruses in the lower respiratory tract of hospitalized adults,https://doi.org/10.1016/j.jcv.2008.01.012,,,,,,,,,,,,,0
,60vfe9gu,df6c9f047f47069bc34b0b26c02aca2ab453f724,IκB-Kinase-epsilon (IKKε) over-expression promotes the growth of prostate cancer through the C/EBP-β dependent activation of IL-6 gene expression,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5362420/,,,,,,,,,,,,,0
,jiohiiud,b9dd56e21b48e988260ee922fd36e9c105e5e8e1,Pulmonary cystic keratinizing squamous cell lesions of rats after inhalation/instillation of different particles,https://doi.org/10.1016/s0940-2993(97)80131-5,,,,,,,,,,,,,0
,gm6nx84a,3d29874a6a6aaca3dd240c945e14ef795815634e,Observation of high recombination occurrence of Porcine Reproductive and Respiratory Syndrome Virus in field condition,https://doi.org/10.1016/j.virusres.2014.08.005,,,,,,,,,,,,,0
,qepe7pjd,99700f8f73a243226e83a3cc6c1c107c8967b7f0,Human Neonatal Fc Receptor Is the Cellular Uncoating Receptor for Enterovirus B,https://doi.org/10.1016/j.cell.2019.04.035,,,,,,,,,,,,,0
,x5u6iapi,04758f77ad9b9fca8ff1f523faa11b8f1abe9839,Chapter 13 Economic and Political Impact of Ebola Virus Disease,https://doi.org/10.1016/b978-0-12-804230-4.00013-3,,,,,,,,,,,,,0
,lwla5ugt,8970ef10049816050cb1bc5fbf600865a5996ad4,Base-By-Base: Single nucleotide-level analysis of whole viral genome alignments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC481056/,,,,,,,,,,,,,0
,y8ynk50h,65b6cc079b3c31133dd5d20ade29e8bbab46be98,Immunotherapy against experimental canine visceral leishmaniasis with the saponin enriched-Leishmune® vaccine,https://doi.org/10.1016/j.vaccine.2007.06.005,,,,,,,,,,,,,0
,4wnes04g,5a7988cd92e05a8bca504b5f1a467e2c8d3976d2,"Analysis of Transmission and Control of Tuberculosis in Mainland China, 2005–2016, Based on the Age-Structure Mathematical Model",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5664693/,,,,,,,,,,,,,0
,5xy4toxz,5cc46f2f8bf2027f3c36f9aaca72ccdaf1554d61,Emerging opportunities to prevent occupational lung disease,http://europepmc.org/articles/pmc2078499?pdf=render,,,,,,,,,,,,,0
,0nhgxoim,ea646b114ea01f978d205ed97405e1f2afed2dfd,"Clinical features of patients infected with 2019 novel coronavirus in Wuhan, China",https://doi.org/10.1016/s0140-6736(20)30183-5,,,,,,,,,,,,,0
,53vslprn,6ad745d718792fc5ef35e7f866e566945cd80f18,"Discovery, synthesis, and structure-based optimization of a series of N-(tert-butyl)-2-(N-arylamido)-2-(pyridin-3-yl) acetamides (ML188) as potent non-covalent small molecule inhibitors of the severe acute respiratory syndrome coronavirus (SARS-CoV) 3CL protease",http://europepmc.org/articles/pmc3569073?pdf=render,,,,,,,,,,,,,0
,yzwdp3io,ed919dda9ed5eb8ab60b40ad6eb04bf2d68cc63f,Studies on B Cells in the Fruit-Eating Black Flying Fox (Pteropus alecto),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6428034/,,,,,,,,,,,,,0
,g986wa0j,41a75f80c918b30ee2e8e4f3d4dc08c5f0fdca29,Growth pattern of various JHM coronavirus isolates in primary rat glial cell cultures correlates with differing neurotropism in vivo,https://doi.org/10.1016/0168-1702(88)90028-7,,,,,,,,,,,,,0
,7xy4s483,057a931d8bfabff534eddd75a96af84a1b6b3deb,A broadly neutralizing germline-like human monoclonal antibody against dengue virus envelope domain III,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6615639/,,,,,,,,,,,,,0
,ae2x2wpg,c011d2d3f5da3faf42cce9f5cd3e230549119491,Immunodominant viral peptides as determinants of cross-reactivity in the immune system – Can we develop wide spectrum viral vaccines?,https://doi.org/10.1016/j.mehy.2005.05.041,,,,,,,,,,,,,0
,zd3ld539,1e39b7b66d19b0beaf607a0ea98ea1d13c402ad9,The Network of Interactions Among Porcine Reproductive and Respiratory Syndrome Virus Non-structural Proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5960727/,,,,,,,,,,,,,0
,efdotm4f,8f9b18b3f7b3cf7b59c25c67fdda75d12c70e3b7,Differences in innate immune response gene regulation in the middle ear of children who are otitis prone and in those not otitis prone,http://europepmc.org/articles/pmc5108842?pdf=render,,,,,,,,,,,,,0
,cjcvm3x7,143381fcb7566228ad053f619d03efdfbc2668b3,RE-MuSiC: a tool for multiple sequence alignment with regular expression constraints,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1933182/,,,,,,,,,,,,,0
,licog17e,a07e1b3380d19de30b382b8d64c6c820965e8091,Bafilomycin A1 and U18666A Efficiently Impair ZIKV Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6630673/,,,,,,,,,,,,,0
,nht08620,edb259e862e6e83f66362bdf7bdd7f000db76c2d,Development and Application of a Framework for Maintenance of Medical Terminological Systems,https://doi.org/10.1197/jamia.m2531,,,,,,,,,,,,,0
,osg40o5w,77dc3c4e78b6fe5c233613de24779897f673bb9c,Traditional Chinese Medicine as a Potential Source for HSV-1 Therapy by Acting on Virus or the Susceptibility of Host,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6213986/,,,,,,,,,,,,,0
,2zq44poq,6b397a6cc7233858d6fc3849d2f5ee334a91ebf1,Prevalence of comorbidities in the Middle East respiratory syndrome coronavirus (MERS-CoV): a systematic review and meta-analysis,https://doi.org/10.1016/j.ijid.2016.06.015,,,,,,,,,,,,,0
,175igdfk,125b3f6dd69d07e5dac7fa45b6567008bd1244ae,Hazard Characterization of Modified Vaccinia Virus Ankara Vector: What Are the Knowledge Gaps?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5707525/,,,,,,,,,,,,,0
