paper_id,sha,Study Type,Computational,Experimental - in vitro,Experimental - in vivo,Clinical-interventional,Clinical-observational,Systematic review and/or meta-analysis,Review
jc5rdiwq,c937408769e2f3c0b69ce74cdf40822cbb2687c0; c43cec54aea5252d3cfc6003bebd25800f436b3f,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
kxq5pw7b,a2934f58cc9a896c0490861fb4be66fad771a6f6,"['review', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
bjmhr08o,4a381459a5a244a3d0f75b97fd10c52d8aceef33; 5e9dd0eb2722df7090897bc78220afb8b09d7f38,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
vq72zw0n,8d9570dc2bc7eecd456528a0e10de0530388d002,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
hm1ndygs,a566bb8905d3dc74c553d3885a8b7b3bffb67c42,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
53zfpxg2,5aedcce0f502e0283085aeed7611295d0f6262d0,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
rlbcp34r,0d48ac42e61b7dec92e127839151f0f92d2dfa54,"['review', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
lgnhlxgd,0fb7c6132789933a5672b4a2efd33e545a217bd2,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
9iyduxfl,8df846585ba870d8f9eb38e89d0fb152a294e847; 4bbf0ae8ce7ef38895bbd79f6fb222249f6fc9bb; 8df846585ba870d8f9eb38e89d0fb152a294e847,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3auz7gi6,0,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4bn30ul,3f955e3cdd0a2c0b84e634062e1bf939d9812641,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
wargzd03,5e91d10f14c451889504a940e124fd33bd1c1ada,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
imcsq99b,099151d0c925c7dcba379bfa3ac1fbf0cde485e7,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob8tg128,2d816c3e5d3966eed58420f2c4694071f823a8ab,['experimental'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
hg28w5nv,55b475087049aab4db5dba6bcff6423d3f7340a2,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
hec68eix,8e708c5946b1bdc4a6512b27ea794dda4823373f,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
a1xy2k6s,7aba29a5a6c0e74308f7639f890dbdf18eccbe5f,"['experimental', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
vox5xsgd,35916b6f331804f4aeeb9713543ef533b2455970,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
wild5kxj,cee2bf479c55843dbe9e07b1656c9bad01a73da9,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
628k0ii5,12928aeec557f9957cd7490eaa046d1a113e71cb,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
h281qwmv,c6568dd2c4fdc50f1614e96ed78f5fe37f3180ed,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sa3fms13,a702d304d0272d2e62493fec77c6c0afdd8d04ee,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
xvvfguht,e23cae96559fd4a7b46a020a5ac2e1b2c11de07e,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
bv3zobow,39fb010abf566744756f09e8c61f81b8cca312c6,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
h48uwj93,ce7dbbc77478de90963004c8d04729494062e276,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9fprxiot,9b9425c2280a68b10a5672c2772cea086081d3f0,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma5rxc00,9c22b354e6f05e1b761a07b9d40ea3c40fe34277,['survey'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
7h33bode,edb6c82007b0ae485698434032ead89735e131a8,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
9x1pbdlx,151a04d55fe00b5c47927d142d442ebbb45ba7e5,"['review', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ntgu17ng,f449da5111b1ae08989b847dc456989a453370ac,['experimental'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8n9lhhi3,b31cf3d4149415153995c8698bddf4d5c3b7788e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ulc3zbg7,66b828da1b8236ccd8d38805d1f0a98fd85cbc1b,"['review', 'clinical']",0.0,0.0,0.0,0.0,1.0,1.0,0.0
lfpa80sr,dde5e45068257cc6ceab9b99a861a6608bb53885,"['review', 'genetic', 'life cycle', 'survey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
w6wxsg4p,0f1f7b2859429c26a3e8e0ce1356b1b5184afc96,"['review', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hja3bxyf,c9b5959ee499c95df781f5ee16a284f79d67b46b; 95742e15e5dc39ed30e4b72398dd4a49507dcec1,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
xpl2kkld,548927bfce8e3e8aa478f6f2bc6aeec93a8d6979,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
yhmhqu3o,b4a97a04b13b7436c036959ddb6019a435dcec66,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
43eh6cqz,7166fd934b8ddccaf01dd889975254747b5fc2b6,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rtepmxt2,a3b33938d545cefc44815cdf03f5e5c3f1a233c3,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
7qbi7wqr,9686d2f6d303d33768ba8cde093a9b3bf3be8481,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
da534hhx,86ffe294d87af020be0c7c23e182f9df6ed9efb7,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
1rpzbadj,d5f84a09b491d9530f03b8e21bb627d4a9c5d6cc,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
bwa4wz94,5e3f5d7e47d1bc9b0ea5d9f431f9bd583ec5e71a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
rhamrtfu,d9912aeecf51b0e95f7d0bc4ba806aef374b089a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22xysksc,dbcb9fbf6f8a0ba39955428a6a0c497e096bd4e2,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
fjty13ur,49aeca6727e8e74c5a0fcdabe36db836c55d67d2,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
vruq4r7z,18c64c68e5d6dd3b209ccf75131f6b6b77ad91da,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
r3rwo2qx,30b5d794d107c4c6680655a6de775093a394e8db; ef33970f81039062b09ce5ee37bbfad2fd43f33d; 30b5d794d107c4c6680655a6de775093a394e8db,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
nkaow79h,cfe6eb6106cace67bbc87df28776c5b0e3692ff6,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
eqk8a34e,9969c4a278d78d1205c81461f4f3063fc0c7acc8,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
zmzy4el3,4ef655420828ee762bc6ab38aeda5c955dd63a8e; 4ef655420828ee762bc6ab38aeda5c955dd63a8e; 0e3c29d7b34a82525b0d5b0de7d952ab8075185d,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dh4jvbmi,6dd1ec85b2f97b3abdee90713f44171377b378cf,"['experimental', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
ihxyxd5u,68a608687b823993cc19698f976ead091971d4b8,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ukwlzz6,ea763d76c18c169dbea960bd078460b0e60445fb,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
bj7jpen0,0b4cd5bc868e1d858b9beaf9d4109a481df31a8e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
jxv1ntp8,e4d5a1e02bd76428a784494b4977d6dd055905e3; 55192a65c0043b544fdb241b0a9ed9a47b4139d4,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6n4yxmb1,97ea7a298c8cc33b65c3aad7cb3e9cbc539e3c9c,"['genetic', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sxeu332u,ae7f31c9eff97f878cb2ad7cda0be5dd2cc6b19e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
la81pcgg,bb77a086f26f5b811a8766ee0daf2e6afc04c655,['experimental'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
qq9ecrhk,c37c63d58f5106920f6841e8e043ab00f11ccfe4,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
khz9fafu,5505f3fce1e59a9aee6245eb03d9aa4518bd6be7,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8kooncil,1bc0ed405b39562c92683ac533a41d5c67e16a84,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
21b6e7in,d94e5b9c6acf81bf4e1e4966129b3281af3cf728,"['review', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
t0fqyezl,1c725ffcc21661055351a1d120cce63d1690ee48,"['prospective cohort', 'prospective cohort']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
3z31cvof,20738b294973fa633e5c597a5f8ae426ca673ab9,"['review', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
bpu3hpbn,66fcace9ac6b63151c905410c72f1ef8dd1603d1,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe50u028,a4713724aa16b3d9fab36ac0ac0dd5acbd98f780,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mzndovza,c3817cf268182b3b6252d8bf70ff39e24581fe11,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
rzev5kko,54b179e134ca2c7cd7aad255acaa00bd9ac2d59e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
c405lrjb,7f7c46fbb5f5d72fbe6fa9267a103bd7b2613904; 7f7c46fbb5f5d72fbe6fa9267a103bd7b2613904; 27ddd6d9c7daa2f387a91e0b4dd61d0d0ae4645f,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
z5rpdgrv,72927c9619f1e0a9b9e90afa6bec342920ba9214,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ts2lyy4p,6481dd7156f2e7d10f7b9019397b2e5efe9e46f5,"['genetic', 'experimental']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
drxpor44,ba1ab411e62b278e72259c8203b76991c3efbc7d,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
r7b0o03f,dd0189382fbbe9e35a7cd896818c7c39eee1792e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
a9lmfaho,0b03acadefb0d7a3a233f34c4837d4c15197ea5f,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9mertwj7,29acc30bc747c7a6d6d4b9c838b26a9e9dc38850,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
eyukbot7,3e4a0ae20a7459833bb62fb79d7c28b46d32a30b,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1pasuw68,28bbe60a2737d2dbae4aa103f493b46298512829,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
c08v19yp,d429c7915b84156e036b893fe4f9064ebbbc54dc,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2gej7h1d,093309770e603a5442c83ed4c32bc911d7f86577,['genetic'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
1528f0f0,1ac070de6fe30924deb4ea2b0b8259884bde7121,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
dkqxfqk6,0a23247c10fffc2f925c2ddee2451c552286d89b,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
i2f5ksux,8c10cdea8b892f4e8824fa062b1a586db8246f19,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
d5l60cgc,1755c4785f87bca19fb944fcac0596343adc339c,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
648c2ox3,811bf148e72de38e0080e9d1bd2868c892681e18,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
npryvcy3,834f268f16aa77c2b85de55125d528b6a110dd9a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ohy59sle,6f1e36270039a0f5d4ff502e41271bf2d69aa707,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2jv7ylwy,971775a96494a12f91b70fd4b8ccaa461a5f0f98,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ormyf4w2,b0a6ed483bc608a977382c0781fdf31c73d28771; 5dfc45aa48583b85d2151f31b333fd27263128eb,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
rve0w3dg,04e874bd3effc456a7d77c5f9f645762f4645f7b,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
j4600733,a26310448a2c11a83217bbe892b56c20534a7223,['genetic'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
yma7alqo,da08abecbd5868f6841947a19a40c08b7586d30d,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ta4c7vd4,0ced6299507661eeb13e9b4ecb79619740620daf,['review'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
fbx0a4yl,535c96196908d06bb7ec10bb308de692135359ac,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4phsk46o,aa2c0d615e1af6b071e488be5b168038e1e5b4c6,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
uqz07cbb,febe223f9c10bc8bf3145f190e62ca2fc9f0ebd3,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
eygcf701,fc212218eb1d17943cbd51fd864a89bdec76e049,['review'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
zrdsr3nh,0591eed6e0ec7ff5a406097fbcd19caaf141b95a,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
8gncbgot,a73af08311f81abb995c85cf95358fedbbaec26a; 9b0c87f808b1b66f2937d7a7acb524a756b6113b,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mo73porm,1cd15a47e16f94e3108823f89e3b8ec85414eb51,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
razvdzg1,2f86299de1f6e42c7ff9c7a34d21a56671dee035; 2f86299de1f6e42c7ff9c7a34d21a56671dee035,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
x5g7g2xu,a806a37a43e32e4d948f2a6f7567bbbb7f94b8d3,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6dch5v4j,fadb7b83889a6dbd8268e959c2f3812bd74ae5f0,"['genetic', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
r41ilao6,6bde3798df501fc40dd89e2cff0a1a8fd2b9dd47,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
1wwbbp70,922996703aa9d61995a9d63e335fe2a5ad5d66a1; 922996703aa9d61995a9d63e335fe2a5ad5d66a1; 32f03a7241f7a859fe24d7cdd01e436598d85af5,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9jkhnxa4,eaf98af4dfebe470f8ac7b99608aebb4553dc5a2; 8cb5046c09e2e1d6177af762d7fde938b980170a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
o3ipzn05,512324117fce53dd685104f8d9dd693f3624acb3,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
513go1km,e79e1ca39f35850879540728a90d38ffe36ddb04,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
q28st0gx,95f53557f2720d662cbe99da98c2876391b0f001,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
ttc9oxgs,95d699a680efeea93de467496b23eed470998d95,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3md5w5r3,69eb41cf19899f517195168730e1e150a6a6b6f0,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
66jumbir,21a4369f83891bf6975dd916c0aa495d5df8709e,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
peef2hmq,65f65eebae12ff976b0373b64a6b5e78be3f0878,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
09x5ai64,b4afba0ca6c4ad327fdd2f5aeb3112e831b7a047,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
j5teavse,26463e08b48df330c50a98c7b7acfdadb1895198,"['clinical', 'histories']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
7upksc9f,ff3e96c92e1465c7418e11217a32b8e15c63c6f3; 8bbcad07479064a4f29e4f51ad624f783d5fdda6,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
row2mn17,b227992aa0775028c875e71cc848c02cbcd04f5c,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
e0s3o2r4,1b699edbd45249b3ffc2809281c2bf75c42cd70d,"['review', 'genetic', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
m8i3q9ww,3cf7bf4d0a1cbe9a6fa635ddbeb3e20c9728cc2f,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ajog8uel,aff6fda73b58ee764a3a9ca715e042a102342db1,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
co72yq2s,e32ca590308847cb6da6373f7160cbaf924c0a02,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ylzvr958,4f705d73ca313a2149b2a65b5b3d674eec6ce8a7,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
u8odqqgy,d06c1c56443bbb298c2cdeabb60aad6bedf74d82,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5267m0ey,acef5afd10d982ece41d8cd1dad888c78b10b563,"['review', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
029m2kcs,64831e6eaaffb269115a49b9f0bbf7c11f32fc11,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
npy4cdk9,fd5cb975c746ac1f4b98d9f4b3b03eaabb997dc7,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
rdpd6hbg,39f7eea96df698e2a4477d3869d20d947f00634a; ce9c960973f342ab513288376ae00d9b93f4f916; 39f7eea96df698e2a4477d3869d20d947f00634a,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
li8fafm1,d64a33539a03972e430a5e5f6308bca0dc30fc10,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
n7j0c4ne,3092aaf0c9cb4755fc393f3f2687b5c760c3eb80,"['review', 'life cycle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
egxrvtts,80075d73d88688f8c9003b9336e739e3d66aa405,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
hakaoo9i,e7d8d6154bca02cc6868159cef4f7551bd9ddb89,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci4onndm,f592a8a27662ba15bf4af4b3bdb0e71c3dc0e88e,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
tdmkph8r,51d84dcdb63743d247efcba5d4469bfad39926e9; e1957195a1ab81b4a28742d32653ff65a643105f,"['review', 'life cycle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1b3x7p6u,6ed753cfeb39471b3cb1a1cb3bec369ba60b0e97,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncqw8fwr,c7c1dfa3775544e3204b9df7dce0354c0c91e66a; 65edc5ba685f38ced35386125acf20242ba56300,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
mzatrib3,7208a3b9bac26f793be386ee7fbb1a9efe20303d,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
rlnb674e,5307ab57d5733bc587d3dbe89e5d8e1b944f3670; 8564d7cbfda048c6d49998aa429fdca06a2d9b26,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
m8njzrnv,31765f424318a1efd7be41fb311e54bcc00541d3,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmrdg7xg,30ce5879bb6c4dedab0cbe892d1960c9ba192a5a,['experimental'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
hs5ntlok,77eb2dc4442518f5757a339ddea166750afeafd1,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7lvxtxy,7e6a3be51808891b99a73f57faaa454670055e45; 53633e0dad6b1d750f45e9ff280c78075267f731,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
wcxcb8el,fc1b3d0d90b3b894d0ca5e2b219b8b44774001db; ea0b720108cd092d65cb22c50c2e741501c0b65e,"['genetic', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
qctd40kv,f6132f21969be4e266f50564a5b8918d028a0ba9,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
c7klnns9,89021d6f522c58e68f3a401b215711f22084fe0c; 3463b14ac9f7fcabd025f674d15476f7b92c8668,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxag2dpr,adbc74ead4381ab54e112bcf63aefef0e03996bc,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
igv2wl97,faa10d20171fc79193c7b5b64da8448d34830765,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6vbhgwsi,cfeda05ff998d6973560c4f55577a5feaeccb59b,['genetic'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
95tlb1h1,909486ae5ceaac9f7f05435c35b209106e834d62,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
1ca0jozs,6b7ecb2e2e6f95880305565d137d932f6c554511,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
28mhhwol,2c9ee8690cd09dd571c921272ec9e67c6e50ebd8,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
0ewcptub,f9e616cc9463864c818f7670b48e085678ce6538,"['prospective study', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512fv2m,1f7d56d54b7035297f8da4dc62ae45aae52159d9,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1vxl2468,2e0f9aaa36a16f31096f5b2eff9e25c40f52d357,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ao80xk11,bcaca879df6159605d60b04bd5e7089ee5ecebc0,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
qxbdr377,cb16d307afaecebd683e6d74c8b501ed54b0c9a4,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
gl55zhgw,529146eb766f6e648d078ac5c0ba717b3bec6ccc,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
sw0nzvcc,50084f785f7fb91d38108918ac9492e6d57f3090,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6vja5e5o,3ced0855a03d7f35d85d65ecef3c544e13db124a,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hkh1grys,580cbd605ccd8a2ba964488b5a5adb258adcf42a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3z2xf7vq,deac84b7c01838a4e6f5cd1975e4a0b2a431894a; d583f4875f2843fb61a287f99720f65c2c48e3cc,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
j80d97rx,71f1aeaebcdf9037c4541ad80f3a27623ae23d95,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
yr0uxok2,597252f9c641dc8db56ba4132d0edcbff9c50ee6,['survey'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
spye2c1x,fb7d22dbd056b414d86590eec14e213dbe8b1fbf; fb7d22dbd056b414d86590eec14e213dbe8b1fbf; 0d76b14e9ae6085259e07551d83f70ef5ad5713d,['life cycle'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5etc6x5n,996a43a78ffb54daad540bed2289376b9ea3306b,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8zwjuur1,280ba6db75a0b1d4c2189558f0bd11e379660954,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6vk3q587,5a03dab9c611fbf0b647694cad0bb1b292fe7ce6; 20cb7355182da17cb5ccc479c5b387ad150a4ea5,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
pg58hy81,03b9bd26d49d3aa3b2d7669ad876b676cfd481c1,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
l62ydhnm,0,"['review', 'experimental', 'clinical', 'laboratory data']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
uer516y8,e42e38806843cc44593445984f57fb81d46e0c41,"['review', 'life cycle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dz6ez5mw,d9673140ed5b5705993a5fe5714bcd1dd2759b2d; d9673140ed5b5705993a5fe5714bcd1dd2759b2d; c6f6bca5df35e3be870367a816ac2e7419d63d06,"['genetic', 'survey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hel3h25h,4f3dfa1d4e3ffba1d199cbdf180baa47805a2e67,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ya5ku3eu,9a58965aaaaad7424a04cebbab0871a9224a9508,"['review', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
e8t7ceul,b294b9f5a71aafceddbd1f7485feb6532e6a49f1,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
dujk2rzj,80e95aa0555281a3c3770bc2ce4b33606067d4c9,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
05q8aki0,003229cade748c34593401d3f2b61eadeca86de4,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
swvdi7r3,c5f6ba643b4ef0f3ab67ec3c352d7238cb348a86,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
j13lhuoy,9cd6628012c0dcc7ea502d846e138d3bf8170b55,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ul91jrpd,a68f2bf87aea334eeabedff4439a8aba8c4fc0a0,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
1kt51viz,bf25a09ac9c485d7d8d40a9fd9c2caecb1936a13,"['review', 'life cycle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
42pj727h,21fcf6e2d4e563502141ef61141de43d26f6676c,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
22nilgvg,7e9f8636b121e31595249ff3d6d16250b52f6253,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
7hjeaf1s,bf73e417f2711f3f1b5f355ee377e8a0a976ab89,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
cio86j4i,2c3882e1deaadf3ca8ab34b77486600eb5560199,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
alxeicf7,b32b035f9cb3196a6364c7b1afa88f4fb943daab,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
